bioguideID,billID,vote
B001290,hconres79-114,Yea
B001283,hconres79-114,Yea
B001274,hconres79-114,Yea
B001284,hconres79-114,Yea
B001260,hconres79-114,Yea
B001297,hconres79-114,Yea
B001275,hconres79-114,Yea
B001248,hconres79-114,Yea
B001289,hconres79-114,Yea
C000059,hconres79-114,Yea
C001103,hconres79-114,Yea
C001051,hconres79-114,Yea
C000266,hconres79-114,Yea
C001076,hconres79-114,Yea
C001102,hconres79-114,Yea
C001077,hconres79-114,Yea
C001053,hconres79-114,Yea
C001093,hconres79-114,Yea
C001092,hconres79-114,Yea
C001105,hconres79-114,Yea
C001062,hconres79-114,Yea
C001094,hconres79-114,Yea
C001106,hconres79-114,Yea
C001096,hconres79-114,Yea
C001087,hconres79-114,Yea
C001045,hconres79-114,Yea
C001063,hconres79-114,Yea
C001107,hconres79-114,Yea
D000619,hconres79-114,Yea
D000612,hconres79-114,Yea
D000621,hconres79-114,Yea
D000616,hconres79-114,Yea
D000600,hconres79-114,Yea
D000625,hconres79-114,Yea
D000614,hconres79-114,Yea
D000615,hconres79-114,Yea
D000533,hconres79-114,Yea
E000291,hconres79-114,Yea
E000294,hconres79-114,Yea
F000460,hconres79-114,Yea
F000458,hconres79-114,Yea
F000451,hconres79-114,Yea
F000459,hconres79-114,Yea
F000456,hconres79-114,Yea
F000461,hconres79-114,Yea
F000445,hconres79-114,Yea
F000449,hconres79-114,Yea
F000450,hconres79-114,Yea
F000448,hconres79-114,Yea
F000372,hconres79-114,Yea
G000548,hconres79-114,Yea
G000563,hconres79-114,Yea
G000564,hconres79-114,Yea
G000552,hconres79-114,Yea
G000289,hconres79-114,Yea
G000565,hconres79-114,Yea
G000566,hconres79-114,Yea
G000377,hconres79-114,Yea
G000560,hconres79-114,Yea
G000577,hconres79-114,Yea
G000546,hconres79-114,Yea
G000568,hconres79-114,Yea
G000576,hconres79-114,Yea
G000570,hconres79-114,Yea
G000558,hconres79-114,Yea
H001070,hconres79-114,Yea
H001045,hconres79-114,Yea
H001052,hconres79-114,Yea
H001053,hconres79-114,Yea
H001055,hconres79-114,Yea
H001036,hconres79-114,Yea
H001056,hconres79-114,Yea
H001071,hconres79-114,Yea
H001072,hconres79-114,Yea
H001065,hconres79-114,Yea
H001057,hconres79-114,Yea
H001058,hconres79-114,Yea
H001059,hconres79-114,Yea
H001048,hconres79-114,Yea
H001073,hconres79-114,Yea
H001060,hconres79-114,Yea
I000056,hconres79-114,Yea
J000290,hconres79-114,Yea
J000297,hconres79-114,Yea
J000292,hconres79-114,Yea
J000174,hconres79-114,Yea
J000296,hconres79-114,Yea
J000255,hconres79-114,Yea
J000289,hconres79-114,Yea
J000295,hconres79-114,Yea
K000386,hconres79-114,Yea
K000388,hconres79-114,Yea
K000376,hconres79-114,Yea
K000210,hconres79-114,Yea
K000378,hconres79-114,Yea
K000363,hconres79-114,Yea
K000387,hconres79-114,Yea
L000573,hconres79-114,Yea
L000585,hconres79-114,Yea
L000578,hconres79-114,Yea
L000564,hconres79-114,Yea
L000567,hconres79-114,Yea
L000566,hconres79-114,Yea
L000563,hconres79-114,Yea
L000554,hconres79-114,Yea
L000576,hconres79-114,Yea
L000583,hconres79-114,Yea
L000584,hconres79-114,Yea
L000491,hconres79-114,Yea
L000569,hconres79-114,Yea
L000571,hconres79-114,Yea
M001193,hconres79-114,Yea
M001158,hconres79-114,Yea
M001179,hconres79-114,Yea
M001184,hconres79-114,Yea
M001165,hconres79-114,Yea
M001157,hconres79-114,Yea
M001177,hconres79-114,Yea
M001156,hconres79-114,Yea
M001180,hconres79-114,Yea
M001159,hconres79-114,Yea
M001197,hconres79-114,Yea
M001187,hconres79-114,Yea
M001181,hconres79-114,Yea
M001189,hconres79-114,Yea
M000689,hconres79-114,Yea
M001144,hconres79-114,Yea
M001150,hconres79-114,Yea
M001194,hconres79-114,Yea
M001195,hconres79-114,Yea
M001190,hconres79-114,Yea
M001182,hconres79-114,Yea
M001151,hconres79-114,Yea
N000182,hconres79-114,Yea
N000189,hconres79-114,Yea
N000184,hconres79-114,Yea
N000185,hconres79-114,Yea
N000181,hconres79-114,Yea
O000168,hconres79-114,Yea
P000601,hconres79-114,Yea
P000609,hconres79-114,Yea
P000594,hconres79-114,Yea
P000588,hconres79-114,Yea
P000605,hconres79-114,Yea
P000258,hconres79-114,Yea
P000606,hconres79-114,Yea
P000373,hconres79-114,Yea
P000592,hconres79-114,Yea
P000611,hconres79-114,Yea
P000602,hconres79-114,Yea
P000599,hconres79-114,Yea
P000591,hconres79-114,Yea
R000601,hconres79-114,Yea
R000585,hconres79-114,Yea
R000586,hconres79-114,Yea
R000587,hconres79-114,Yea
R000597,hconres79-114,Yea
R000589,hconres79-114,Yea
R000591,hconres79-114,Yea
R000582,hconres79-114,Yea
R000575,hconres79-114,Yea
R000395,hconres79-114,Yea
R000409,hconres79-114,Yea
R000592,hconres79-114,Yea
R000583,hconres79-114,Yea
R000435,hconres79-114,Yea
R000580,hconres79-114,Yea
R000593,hconres79-114,Yea
R000598,hconres79-114,Yea
R000603,hconres79-114,Yea
R000487,hconres79-114,Yea
R000604,hconres79-114,Yea
R000570,hconres79-114,Yea
S000018,hconres79-114,Yea
S000051,hconres79-114,Yea
S001176,hconres79-114,Yea
S001183,hconres79-114,Yea
S001189,hconres79-114,Yea
S000244,hconres79-114,Yea
S000250,hconres79-114,Yea
S000364,hconres79-114,Yea
S001154,hconres79-114,Yea
S001148,hconres79-114,Yea
S001195,hconres79-114,Yea
S001172,hconres79-114,Yea
S000522,hconres79-114,Yea
S000583,hconres79-114,Yea
S001196,hconres79-114,Yea
S001192,hconres79-114,Yea
S001187,hconres79-114,Yea
S001188,hconres79-114,Yea
T000467,hconres79-114,Yea
T000238,hconres79-114,Yea
T000462,hconres79-114,Yea
T000470,hconres79-114,Yea
T000475,hconres79-114,Yea
T000463,hconres79-114,Yea
U000031,hconres79-114,Yea
V000129,hconres79-114,Yea
W000812,hconres79-114,Yea
W000798,hconres79-114,Yea
W000791,hconres79-114,Yea
W000819,hconres79-114,Yea
W000813,hconres79-114,Yea
W000820,hconres79-114,Yea
W000814,hconres79-114,Yea
W000806,hconres79-114,Yea
W000815,hconres79-114,Yea
W000821,hconres79-114,Yea
W000796,hconres79-114,Yea
W000413,hconres79-114,Yea
W000816,hconres79-114,Yea
W000795,hconres79-114,Yea
W000804,hconres79-114,Yea
W000809,hconres79-114,Yea
W000810,hconres79-114,Yea
Y000063,hconres79-114,Yea
Y000065,hconres79-114,Yea
Y000033,hconres79-114,Yea
Y000066,hconres79-114,Yea
Y000064,hconres79-114,Yea
Z000017,hconres79-114,Yea
Z000018,hconres79-114,Yea
A000374,hr719-114,Nay
A000055,hr719-114,Nay
A000372,hr719-114,Nay
A000367,hr719-114,Nay
B001291,hr719-114,Nay
B001282,hr719-114,Nay
B000213,hr719-114,Nay
B001257,hr719-114,Nay
B001250,hr719-114,Nay
B001273,hr719-114,Nay
B001243,hr719-114,Nay
B001294,hr719-114,Nay
B001255,hr719-114,Nay
B001290,hr719-114,Nay
B001283,hr719-114,Nay
B001274,hr719-114,Nay
B001297,hr719-114,Nay
B001275,hr719-114,Nay
B001248,hr719-114,Nay
B001289,hr719-114,Nay
C001103,hr719-114,Nay
C001051,hr719-114,Nay
C000266,hr719-114,Nay
C001076,hr719-114,Nay
C001102,hr719-114,Nay
C001093,hr719-114,Nay
C001062,hr719-114,Nay
C001087,hr719-114,Nay
D000621,hr719-114,Nay
D000616,hr719-114,Nay
D000614,hr719-114,Nay
D000615,hr719-114,Nay
D000533,hr719-114,Nay
E000291,hr719-114,Nay
E000294,hr719-114,Nay
F000460,hr719-114,Nay
F000458,hr719-114,Nay
F000459,hr719-114,Nay
F000456,hr719-114,Nay
F000461,hr719-114,Nay
F000445,hr719-114,Nay
F000449,hr719-114,Nay
F000450,hr719-114,Nay
F000448,hr719-114,Nay
G000548,hr719-114,Nay
G000563,hr719-114,Nay
G000552,hr719-114,Nay
G000289,hr719-114,Nay
G000565,hr719-114,Nay
G000566,hr719-114,Nay
G000377,hr719-114,Nay
G000560,hr719-114,Nay
G000577,hr719-114,Nay
G000546,hr719-114,Nay
G000568,hr719-114,Nay
G000576,hr719-114,Nay
G000570,hr719-114,Nay
G000558,hr719-114,Nay
H001045,hr719-114,Nay
H001052,hr719-114,Nay
H001053,hr719-114,Nay
H001036,hr719-114,Nay
H001071,hr719-114,Nay
H001072,hr719-114,Nay
H001065,hr719-114,Nay
H001057,hr719-114,Nay
H001058,hr719-114,Nay
H001059,hr719-114,Nay
H001048,hr719-114,Nay
H001060,hr719-114,Nay
J000290,hr719-114,Nay
J000174,hr719-114,Nay
J000255,hr719-114,Nay
J000289,hr719-114,Nay
K000388,hr719-114,Nay
K000376,hr719-114,Nay
K000362,hr719-114,Nay
L000573,hr719-114,Nay
L000585,hr719-114,Nay
L000564,hr719-114,Nay
L000566,hr719-114,Nay
L000576,hr719-114,Nay
L000583,hr719-114,Nay
L000584,hr719-114,Nay
L000569,hr719-114,Nay
L000571,hr719-114,Nay
M001158,hr719-114,Nay
M001179,hr719-114,Nay
M001184,hr719-114,Nay
M001157,hr719-114,Nay
M001177,hr719-114,Nay
M001187,hr719-114,Nay
M001189,hr719-114,Nay
M000689,hr719-114,Nay
M001144,hr719-114,Nay
M001194,hr719-114,Nay
M001195,hr719-114,Nay
M001182,hr719-114,Nay
M001151,hr719-114,Nay
N000182,hr719-114,Nay
N000185,hr719-114,Nay
O000168,hr719-114,Nay
P000601,hr719-114,Nay
P000609,hr719-114,Nay
P000588,hr719-114,Nay
P000605,hr719-114,Nay
P000606,hr719-114,Nay
P000592,hr719-114,Nay
P000602,hr719-114,Nay
P000599,hr719-114,Nay
P000591,hr719-114,Nay
R000601,hr719-114,Nay
R000586,hr719-114,Nay
R000587,hr719-114,Nay
R000597,hr719-114,Nay
R000591,hr719-114,Nay
R000582,hr719-114,Nay
R000575,hr719-114,Nay
R000592,hr719-114,Nay
R000583,hr719-114,Nay
R000580,hr719-114,Nay
R000593,hr719-114,Nay
R000598,hr719-114,Nay
R000603,hr719-114,Nay
R000604,hr719-114,Nay
S000018,hr719-114,Nay
S000051,hr719-114,Nay
S001183,hr719-114,Nay
S000244,hr719-114,Nay
S000250,hr719-114,Nay
S001154,hr719-114,Nay
S001195,hr719-114,Nay
S000522,hr719-114,Nay
S000583,hr719-114,Nay
S001192,hr719-114,Nay
S001188,hr719-114,Nay
W000812,hr719-114,Nay
W000798,hr719-114,Nay
W000819,hr719-114,Nay
W000813,hr719-114,Nay
W000814,hr719-114,Nay
W000806,hr719-114,Nay
W000815,hr719-114,Nay
W000821,hr719-114,Nay
W000796,hr719-114,Nay
W000816,hr719-114,Nay
W000795,hr719-114,Nay
W000804,hr719-114,Nay
Y000063,hr719-114,Nay
Y000065,hr719-114,Nay
Y000064,hr719-114,Nay
B000755,hr719-114,Not Voting
C001048,hr719-114,Not Voting
H001067,hr719-114,Not Voting
K000385,hr719-114,Not Voting
M001137,hr719-114,Not Voting
R000578,hr719-114,Not Voting
A000370,hr719-114,Yea
A000371,hr719-114,Yea
A000369,hr719-114,Yea
A000373,hr719-114,Yea
B001269,hr719-114,Yea
B001270,hr719-114,Yea
B001281,hr719-114,Yea
B000287,hr719-114,Yea
B001271,hr719-114,Yea
B001287,hr719-114,Yea
B001292,hr719-114,Yea
B000490,hr719-114,Yea
B001293,hr719-114,Yea
B000574,hr719-114,Yea
B001278,hr719-114,Yea
B001295,hr719-114,Yea
B001296,hr719-114,Yea
B001227,hr719-114,Yea
B001284,hr719-114,Yea
B000911,hr719-114,Yea
B001285,hr719-114,Yea
B001260,hr719-114,Yea
B001286,hr719-114,Yea
B001251,hr719-114,Yea
C000059,hr719-114,Yea
C001036,hr719-114,Yea
C001037,hr719-114,Yea
C001097,hr719-114,Yea
C001083,hr719-114,Yea
C001072,hr719-114,Yea
C001090,hr719-114,Yea
C001066,hr719-114,Yea
C001091,hr719-114,Yea
C001080,hr719-114,Yea
C001084,hr719-114,Yea
C001101,hr719-114,Yea
C001067,hr719-114,Yea
C001049,hr719-114,Yea
C001061,hr719-114,Yea
C000537,hr719-114,Yea
C001077,hr719-114,Yea
C001068,hr719-114,Yea
C001053,hr719-114,Yea
C001092,hr719-114,Yea
C001105,hr719-114,Yea
C001078,hr719-114,Yea
C000714,hr719-114,Yea
C001094,hr719-114,Yea
C000754,hr719-114,Yea
C001059,hr719-114,Yea
C001106,hr719-114,Yea
C001069,hr719-114,Yea
C001096,hr719-114,Yea
C001045,hr719-114,Yea
C001038,hr719-114,Yea
C001063,hr719-114,Yea
C000984,hr719-114,Yea
C001107,hr719-114,Yea
D000598,hr719-114,Yea
D000096,hr719-114,Yea
D000619,hr719-114,Yea
D000191,hr719-114,Yea
D000197,hr719-114,Yea
D000620,hr719-114,Yea
D000216,hr719-114,Yea
D000617,hr719-114,Yea
D000612,hr719-114,Yea
D000604,hr719-114,Yea
D000623,hr719-114,Yea
D000610,hr719-114,Yea
D000600,hr719-114,Yea
D000624,hr719-114,Yea
D000399,hr719-114,Yea
D000613,hr719-114,Yea
D000625,hr719-114,Yea
D000482,hr719-114,Yea
D000622,hr719-114,Yea
E000290,hr719-114,Yea
E000288,hr719-114,Yea
E000179,hr719-114,Yea
E000215,hr719-114,Yea
E000293,hr719-114,Yea
F000030,hr719-114,Yea
F000043,hr719-114,Yea
F000451,hr719-114,Yea
F000454,hr719-114,Yea
F000462,hr719-114,Yea
F000372,hr719-114,Yea
F000455,hr719-114,Yea
G000571,hr719-114,Yea
G000574,hr719-114,Yea
G000559,hr719-114,Yea
G000564,hr719-114,Yea
G000575,hr719-114,Yea
G000556,hr719-114,Yea
G000553,hr719-114,Yea
G000410,hr719-114,Yea
G000551,hr719-114,Yea
G000535,hr719-114,Yea
H001063,hr719-114,Yea
H001051,hr719-114,Yea
H001070,hr719-114,Yea
H000324,hr719-114,Yea
H001055,hr719-114,Yea
H001064,hr719-114,Yea
H001056,hr719-114,Yea
H001038,hr719-114,Yea
H001047,hr719-114,Yea
H000636,hr719-114,Yea
H001034,hr719-114,Yea
H000874,hr719-114,Yea
H001068,hr719-114,Yea
H001073,hr719-114,Yea
I000057,hr719-114,Yea
I000056,hr719-114,Yea
J000032,hr719-114,Yea
J000294,hr719-114,Yea
J000297,hr719-114,Yea
J000288,hr719-114,Yea
J000292,hr719-114,Yea
J000126,hr719-114,Yea
J000296,hr719-114,Yea
J000295,hr719-114,Yea
K000009,hr719-114,Yea
K000386,hr719-114,Yea
K000375,hr719-114,Yea
K000379,hr719-114,Yea
K000380,hr719-114,Yea
K000381,hr719-114,Yea
K000188,hr719-114,Yea
K000210,hr719-114,Yea
K000378,hr719-114,Yea
K000368,hr719-114,Yea
K000363,hr719-114,Yea
K000387,hr719-114,Yea
K000382,hr719-114,Yea
L000578,hr719-114,Yea
L000567,hr719-114,Yea
L000559,hr719-114,Yea
L000560,hr719-114,Yea
L000557,hr719-114,Yea
L000581,hr719-114,Yea
L000551,hr719-114,Yea
L000263,hr719-114,Yea
L000287,hr719-114,Yea
L000582,hr719-114,Yea
L000563,hr719-114,Yea
L000554,hr719-114,Yea
L000565,hr719-114,Yea
L000397,hr719-114,Yea
L000579,hr719-114,Yea
L000480,hr719-114,Yea
L000491,hr719-114,Yea
L000580,hr719-114,Yea
L000570,hr719-114,Yea
L000562,hr719-114,Yea
M001193,hr719-114,Yea
M000087,hr719-114,Yea
M001185,hr719-114,Yea
M001163,hr719-114,Yea
M001165,hr719-114,Yea
M001143,hr719-114,Yea
M000404,hr719-114,Yea
M000312,hr719-114,Yea
M001156,hr719-114,Yea
M001180,hr719-114,Yea
M001159,hr719-114,Yea
M001166,hr719-114,Yea
M001197,hr719-114,Yea
M001181,hr719-114,Yea
M001188,hr719-114,Yea
M001150,hr719-114,Yea
M001160,hr719-114,Yea
M001196,hr719-114,Yea
M001190,hr719-114,Yea
M001191,hr719-114,Yea
N000002,hr719-114,Yea
N000179,hr719-114,Yea
N000015,hr719-114,Yea
N000189,hr719-114,Yea
N000184,hr719-114,Yea
N000127,hr719-114,Yea
N000188,hr719-114,Yea
N000181,hr719-114,Yea
O000170,hr719-114,Yea
P000034,hr719-114,Yea
P000096,hr719-114,Yea
P000594,hr719-114,Yea
P000604,hr719-114,Yea
P000197,hr719-114,Yea
P000593,hr719-114,Yea
P000608,hr719-114,Yea
P000258,hr719-114,Yea
P000597,hr719-114,Yea
P000373,hr719-114,Yea
P000607,hr719-114,Yea
P000611,hr719-114,Yea
P000598,hr719-114,Yea
P000523,hr719-114,Yea
Q000023,hr719-114,Yea
R000053,hr719-114,Yea
R000585,hr719-114,Yea
R000602,hr719-114,Yea
R000588,hr719-114,Yea
R000589,hr719-114,Yea
R000395,hr719-114,Yea
R000409,hr719-114,Yea
R000435,hr719-114,Yea
R000486,hr719-114,Yea
R000487,hr719-114,Yea
R000599,hr719-114,Yea
R000576,hr719-114,Yea
R000515,hr719-114,Yea
R000577,hr719-114,Yea
R000570,hr719-114,Yea
S001156,hr719-114,Yea
S000030,hr719-114,Yea
S001168,hr719-114,Yea
S001176,hr719-114,Yea
S001145,hr719-114,Yea
S001150,hr719-114,Yea
S001180,hr719-114,Yea
S000185,hr719-114,Yea
S001189,hr719-114,Yea
S001157,hr719-114,Yea
S000248,hr719-114,Yea
S001185,hr719-114,Yea
S000344,hr719-114,Yea
S000364,hr719-114,Yea
S001148,hr719-114,Yea
S001191,hr719-114,Yea
S001165,hr719-114,Yea
S000480,hr719-114,Yea
S001172,hr719-114,Yea
S000510,hr719-114,Yea
S001175,hr719-114,Yea
S001196,hr719-114,Yea
S001187,hr719-114,Yea
S001193,hr719-114,Yea
T000473,hr719-114,Yea
T000472,hr719-114,Yea
T000460,hr719-114,Yea
T000193,hr719-114,Yea
T000467,hr719-114,Yea
T000238,hr719-114,Yea
T000462,hr719-114,Yea
T000470,hr719-114,Yea
T000468,hr719-114,Yea
T000469,hr719-114,Yea
T000474,hr719-114,Yea
T000475,hr719-114,Yea
T000465,hr719-114,Yea
T000463,hr719-114,Yea
U000031,hr719-114,Yea
V000129,hr719-114,Yea
V000128,hr719-114,Yea
V000130,hr719-114,Yea
V000131,hr719-114,Yea
V000132,hr719-114,Yea
V000081,hr719-114,Yea
V000108,hr719-114,Yea
W000791,hr719-114,Yea
W000820,hr719-114,Yea
W000799,hr719-114,Yea
W000797,hr719-114,Yea
W000187,hr719-114,Yea
W000822,hr719-114,Yea
W000800,hr719-114,Yea
W000413,hr719-114,Yea
W000808,hr719-114,Yea
W000809,hr719-114,Yea
W000810,hr719-114,Yea
Y000062,hr719-114,Yea
Y000033,hr719-114,Yea
Y000066,hr719-114,Yea
Z000017,hr719-114,Yea
Z000018,hr719-114,Yea
A000374,hres449-114,Aye
A000055,hres449-114,Aye
A000372,hres449-114,Aye
A000367,hres449-114,Aye
A000369,hres449-114,Aye
B001291,hres449-114,Aye
B001269,hres449-114,Aye
B001282,hres449-114,Aye
B000213,hres449-114,Aye
B001271,hres449-114,Aye
B001257,hres449-114,Aye
B001293,hres449-114,Aye
B001250,hres449-114,Aye
B001273,hres449-114,Aye
B001243,hres449-114,Aye
B001294,hres449-114,Aye
B001295,hres449-114,Aye
B001255,hres449-114,Aye
B001290,hres449-114,Aye
B001283,hres449-114,Aye
B001274,hres449-114,Aye
B001284,hres449-114,Aye
B001260,hres449-114,Aye
B001297,hres449-114,Aye
B001275,hres449-114,Aye
B001248,hres449-114,Aye
B001289,hres449-114,Aye
C000059,hres449-114,Aye
C001103,hres449-114,Aye
C001051,hres449-114,Aye
C000266,hres449-114,Aye
C001076,hres449-114,Aye
C001102,hres449-114,Aye
C001077,hres449-114,Aye
C001053,hres449-114,Aye
C001093,hres449-114,Aye
C001092,hres449-114,Aye
C001105,hres449-114,Aye
C001062,hres449-114,Aye
C001094,hres449-114,Aye
C001106,hres449-114,Aye
C001096,hres449-114,Aye
C001087,hres449-114,Aye
C001045,hres449-114,Aye
C001107,hres449-114,Aye
D000619,hres449-114,Aye
D000612,hres449-114,Aye
D000604,hres449-114,Aye
D000621,hres449-114,Aye
D000616,hres449-114,Aye
D000600,hres449-114,Aye
D000613,hres449-114,Aye
D000625,hres449-114,Aye
D000614,hres449-114,Aye
D000615,hres449-114,Aye
D000533,hres449-114,Aye
E000291,hres449-114,Aye
E000294,hres449-114,Aye
F000460,hres449-114,Aye
F000458,hres449-114,Aye
F000451,hres449-114,Aye
F000459,hres449-114,Aye
F000456,hres449-114,Aye
F000461,hres449-114,Aye
F000445,hres449-114,Aye
F000449,hres449-114,Aye
F000450,hres449-114,Aye
F000448,hres449-114,Aye
F000372,hres449-114,Aye
G000548,hres449-114,Aye
G000563,hres449-114,Aye
G000564,hres449-114,Aye
G000552,hres449-114,Aye
G000289,hres449-114,Aye
G000565,hres449-114,Aye
G000566,hres449-114,Aye
G000377,hres449-114,Aye
G000560,hres449-114,Aye
G000577,hres449-114,Aye
G000546,hres449-114,Aye
G000410,hres449-114,Aye
G000568,hres449-114,Aye
G000576,hres449-114,Aye
G000570,hres449-114,Aye
G000558,hres449-114,Aye
H001051,hres449-114,Aye
H001070,hres449-114,Aye
H001045,hres449-114,Aye
H001052,hres449-114,Aye
H001053,hres449-114,Aye
H001055,hres449-114,Aye
H001036,hres449-114,Aye
H001056,hres449-114,Aye
H001071,hres449-114,Aye
H001072,hres449-114,Aye
H001065,hres449-114,Aye
H001057,hres449-114,Aye
H001058,hres449-114,Aye
H001059,hres449-114,Aye
H001048,hres449-114,Aye
H001073,hres449-114,Aye
H001060,hres449-114,Aye
I000056,hres449-114,Aye
J000290,hres449-114,Aye
J000297,hres449-114,Aye
J000292,hres449-114,Aye
J000174,hres449-114,Aye
J000296,hres449-114,Aye
J000255,hres449-114,Aye
J000289,hres449-114,Aye
J000295,hres449-114,Aye
K000386,hres449-114,Aye
K000388,hres449-114,Aye
K000376,hres449-114,Aye
K000362,hres449-114,Aye
K000210,hres449-114,Aye
K000378,hres449-114,Aye
K000363,hres449-114,Aye
K000387,hres449-114,Aye
L000573,hres449-114,Aye
L000585,hres449-114,Aye
L000578,hres449-114,Aye
L000564,hres449-114,Aye
L000567,hres449-114,Aye
L000566,hres449-114,Aye
L000554,hres449-114,Aye
L000576,hres449-114,Aye
L000583,hres449-114,Aye
L000584,hres449-114,Aye
L000491,hres449-114,Aye
L000569,hres449-114,Aye
L000571,hres449-114,Aye
M001193,hres449-114,Aye
M001158,hres449-114,Aye
M001179,hres449-114,Aye
M001165,hres449-114,Aye
M001157,hres449-114,Aye
M001177,hres449-114,Aye
M001156,hres449-114,Aye
M001180,hres449-114,Aye
M001159,hres449-114,Aye
M001197,hres449-114,Aye
M001187,hres449-114,Aye
M001181,hres449-114,Aye
M001189,hres449-114,Aye
M000689,hres449-114,Aye
M001144,hres449-114,Aye
M001150,hres449-114,Aye
M001194,hres449-114,Aye
M001195,hres449-114,Aye
M001190,hres449-114,Aye
M001182,hres449-114,Aye
M001151,hres449-114,Aye
N000182,hres449-114,Aye
N000189,hres449-114,Aye
N000184,hres449-114,Aye
N000185,hres449-114,Aye
N000181,hres449-114,Aye
O000168,hres449-114,Aye
P000601,hres449-114,Aye
P000609,hres449-114,Aye
P000594,hres449-114,Aye
P000588,hres449-114,Aye
P000605,hres449-114,Aye
P000606,hres449-114,Aye
P000373,hres449-114,Aye
P000592,hres449-114,Aye
P000611,hres449-114,Aye
P000599,hres449-114,Aye
P000591,hres449-114,Aye
R000601,hres449-114,Aye
R000585,hres449-114,Aye
R000586,hres449-114,Aye
R000587,hres449-114,Aye
